"DATE","ACE","ALB1","ALB2","ALTH","ANDE","ANGO","ARDA","ATKI","BAMB","BENN","BEVE","BIDD","BLUE","BOA1","BOKA","BOYU","BROA","BROW","BRUC","BRYD","BYEN","CAIR","CAME","CAMP","CAPA","CASU","CHAN","CHIT","CLIF","CMBG","COLL","COOM","CORR","COYR","CRAC","CRAN","CRON","DAVI","DOBA","DOWE","DULB","DUMB","DUND","EGAN","EGRE","ELLE","ENEM","ESP1","ESP2","ESP3","ESP4","ESP5","FLAG","FORR","FRAS","GARD","GIBB","GING","GNO1","GNO2","GOON","GOOR","GORE","GOUN","GUND","GURA","HARV","HEBI","HIND","JAND","JASP","JERD","JOON","KARA","KENT","KOND","KWOB","KWOR","LITT","LOGU","MARI","MART","MCLA","MEAR","METT","MIRI","MLGR","MOAT","MOLL","MORT","MTMA","MUIR","MUNG","MURA","MURR","NAMB","NGOP","NINA","NINE","NONA","NOOB","NOON","NPAR","OWIN","PABE","PALL","PARK","PILL","PINJ","PLAN","PLEA","POOR","POWE","QUEE","RANG","REDB","REDM","RONN","SHAR","SHAS","STAT","STRE","TAAN","TAAR","THOM","TOOL","TORD","TOWE","TWIN","UNIC","VARL","WAGI","WALB","WALL","WALY","WANN","WARD","WARG","WARR","WEST","WHEA","WHIA","WHIN","WHIW","WILD","WILS","YAAL","YARN","YARR","YEAL","YELL","YURI"
2007-01-17,73.6546391752577,NA,NA,101.7303946694,NA,NA,NA,133.37532808399,NA,86.4515103338633,NA,120.06,NA,NA,NA,NA,NA,NA,NA,23.0441176470588,NA,94.111658456486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5125628140703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.715517241379,NA,NA,NA,106.421052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4070961718021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.605375,NA,NA,NA,NA,NA,NA,NA,NA,40.6888888888889,NA,NA,67.4540029835903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.8084043157297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.5333333333333,NA,NA,NA,NA,NA
2007-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2254259501966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.894736842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.379310344828,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1509433962264,NA,NA,NA,NA,NA,NA,NA,NA,115.179889298893,NA,NA,33.3674698795181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.7863507933058,NA,NA,NA,NA,NA,NA,NA,144.140361445783,NA,NA,NA,NA,NA,114.719019836639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.635910224439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.938596491228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-23,NA,NA,NA,NA,NA,NA,NA,NA,14.7039473684211,NA,99.515538290788,NA,NA,NA,NA,NA,85.2171814671815,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.4494117647059,21.2746016869728,50.4704193533205,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.169191919192,124.1231281198,NA,NA,NA,NA,13.5992985676358,87,NA,NA,NA,NA,NA,NA,NA,117.330982811811,80.5797101449275,NA,98.9,17.5221518987342,NA,NA,95.3346855983773,80.0534759358289,NA,NA,NA,NA,80.5,NA,113.42144889732,55.2830427892235,NA,NA,22.3910266906828,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.749766573296,NA,NA,NA,NA,NA,90.5874396135266,NA,NA,NA,125.671875,NA,73.3865546218487,102.276978417266,NA,75.4269198004138,78.9852216748769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.2688432083837,NA,NA,NA,79.0344827586207,NA,NA,NA,NA,98.9347826086957,153.669162069871,98.5989110707804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.541666666667
2007-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3756796836382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.3859649122807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.1593927893738,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6754716981132,NA,NA,NA,NA,NA,NA,NA,NA,98.8572469045885,NA,NA,34.5678391959799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1800595238095,NA,114.461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.591030534351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.154076824218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.0025763135296,NA,NA,NA
2007-01-31,NA,NA,NA,NA,NA,NA,NA,NA,14.976,NA,103.002373417722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4901315789474,23.265605875153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.241982507289,126.462287104623,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,85.8464566929134,NA,NA,18.2807881773399,NA,NA,102.532467532468,88.4224598930481,NA,NA,NA,NA,NA,NA,117.905186837702,59.9636948529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.804487179487,NA,NA,NA,135.094117647059,NA,NA,104.105882352941,NA,84.9505376344086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.1923076923077,NA,NA,NA,NA,103.478260869565,165.882087447109,100.715780296425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.208333333333
2007-02-01,NA,NA,NA,NA,NA,NA,51.6241610738255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.0305913525232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.549698795181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3395340097708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.009646302251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.420212765957,NA,NA,NA,NA,NA,NA,155.123034482759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.721227621483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-02,85.5803144224197,37.5412371134021,NA,110.573278094252,NA,NA,NA,135.955882352941,NA,96.7267221801665,NA,126.105769230769,NA,NA,NA,NA,NA,NA,NA,24.5723577235772,NA,93.2985963419821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6867627785059,NA,NA,NA,150.878504672897,NA,NA,NA,107.775770456961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9489247311828,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2869565217391,NA,NA,25.1002313030069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.9004229142637,NA,NA,NA,NA,48.887969924812,NA,NA,NA,44.3602941176471,NA,NA,79.3112431444241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.5388983532084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.0536585365854,NA,NA,NA,NA,64.1547619047619,NA,NA,NA,29.353198948291,NA
2007-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7942332896461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5792349726776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1774193548387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.9612141652614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.210404624277,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5847457627119,NA,NA,NA,NA,NA,NA,NA,NA,113.724561403509,NA,NA,39.8030303030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.6069683450181,NA,NA,NA,NA,NA,NA,NA,144.759101941748,NA,NA,NA,NA,NA,115.643593519882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.392376289561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.115384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-08,NA,NA,NA,NA,NA,NA,NA,NA,16.7105263157895,NA,108.399556048835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.8611764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.780303030303,130.981281198003,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,83.3623188405797,NA,NA,27.3417721518987,NA,NA,98.9655172413793,88.5026737967914,NA,NA,NA,NA,NA,NA,NA,59.7584786053883,NA,NA,37.1360733584411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.260869565217,NA,NA,NA,131.09375,NA,NA,105.723021582734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.2413793103448,NA,NA,NA,NA,103.282608695652,158.420409771474,103.64367816092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.875
2007-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9647266313933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9956140350877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5241935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.8542593507991,NA,NA,NA,NA,NA,67.330985915493,78.2198581560284,44.2434679334917,40.392523364486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5459279778393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.0416666666667,NA,NA,38.5024630541872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.982905982906,NA,46.7113702623907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0808516372457,NA,NA,NA,17.8829604130809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.771929824561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.784629981025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.93445010925,NA,NA,39.5326633165829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.393129770992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.788090818221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.496644295302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.9020220157702,NA,NA,NA
2007-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3850267379679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.721967963387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-17,NA,NA,NA,NA,NA,NA,59.6644295302013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.3103448275862,NA,NA,NA,NA,91.7629772371432,NA,NA,NA,NA,NA,NA,NA,NA,85.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.2669185465052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.017543859649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.366555924695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.403145695364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.497885338346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.312184571017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.194630872483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-24,NA,NA,NA,NA,NA,NA,NA,NA,16.7697368421053,NA,NA,NA,NA,NA,NA,NA,114.210424710425,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.1858823529412,48.3092783505155,57.468630865534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.839018302829,NA,NA,NA,NA,15.2796879609296,85,NA,NA,NA,NA,NA,NA,NA,115.724548259145,84.8550724637681,NA,103.95,59.6392405063291,NA,NA,NA,94.8395721925134,NA,NA,NA,NA,77.55,NA,117.919077543277,59.1660855784469,NA,NA,49.5490420828557,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.542950513539,NA,NA,NA,NA,NA,102.284057971014,NA,NA,NA,130.098958333333,NA,74,105.571942446043,NA,86.2403553608373,80.256157635468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.0322450624748,NA,NA,NA,80.6551724137931,NA,NA,NA,NA,102.413043478261,159.354741266089,108.176648517846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.75
2007-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9310344827586,NA,NA,NA,NA,99.9975912320848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.607101947308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.371428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.6942659416708,NA,NA,NA,NA,NA,78.2271126760563,NA,47.9809976247031,61.4579439252336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.345351043643,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9301886792453,NA,NA,NA,NA,NA,NA,NA,NA,101.778587035688,NA,NA,40.5829145728643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.5161830357143,NA,118.274725274725,NA,NA,NA,NA,NA,137.358152173913,NA,NA,NA,NA,NA,109.407251908397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.158075110667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.758389261745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.0818955421969,NA,NA,NA
2007-03-04,NA,NA,NA,NA,NA,NA,NA,NA,15.6385542168675,NA,126.169449081803,NA,NA,NA,NA,64.9319371727749,122.471947194719,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.4526315789474,59.877618522602,54.1603444875419,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.025974025974,126.874405328259,NA,NA,NA,NA,12.6416656318556,89,NA,NA,NA,NA,NA,NA,NA,122.017252002465,89.9159159159159,NA,99.8867924528302,80.962962962963,NA,NA,105.940042826552,77.5401069518717,NA,NA,NA,NA,75.7142857142857,NA,128.497386879384,62.4288508557457,9.76324237560193,NA,59.6349875930521,NA,NA,NA,NA,NA,NA,NA,13.3915470494418,NA,133.175494575622,NA,NA,NA,NA,NA,92.0871794871795,NA,NA,NA,133.712121212121,NA,79.4121212121212,116.021582733813,NA,87.4348407813754,85.7676767676768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.4531630170316,NA,NA,25.1434108527132,73.6,NA,NA,NA,NA,109.45652173913,174.197271176805,113.340989399293,NA,NA,NA,NA,NA,NA,NA,NA,128.300884955752,28.2933985330073,NA,NA,NA,NA,NA,123.791666666667
2007-03-05,NA,NA,NA,NA,56.0686746987952,NA,67.9731543624161,NA,NA,NA,NA,NA,NA,33.8444266238974,NA,NA,NA,NA,48.3620689655172,NA,24.8642413487134,NA,97.0798065296251,100.829338793207,NA,NA,NA,NA,NA,NA,NA,NA,87.04,NA,NA,166.846315789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.292921686747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8361518226231,NA,110.334191334191,NA,NA,NA,NA,NA,23.7562372188139,NA,NA,NA,NA,NA,NA,80.7282958199357,139.26848840647,NA,NA,NA,NA,86.9719626168224,NA,NA,NA,65.4751308900524,140.825174825175,NA,31.2845268542199,NA,NA,NA,18.6950059453032,NA,14.7777777777778,NA,52.7064291247095,14.0237762237762,NA,NA,113.893617021277,111.272069464544,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.9581937558623,NA,NA,43.0009615384615,NA,NA,NA,NA,NA,NA,NA,NA,71.8767123287671,NA,NA,NA,NA,NA,NA,NA,NA,65.4628099173554,NA,NA,NA,NA
